% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER

@DATA
12250000,174.4,563.5,1.0,1,1,1
12254000,174.0,563.7,1.0,1,1,1
12258000,173.8,564.2,1.0,1,1,1
12262000,173.7,564.0,1.0,1,1,1
12266000,173.6,564.6,1.0,1,1,1
12270000,173.5,564.6,1.0,1,1,1
12274000,173.3,564.5,1.0,1,1,1
12278000,173.1,564.7,1.0,1,1,1
12282000,173.2,564.8,1.0,2,1,2
12286000,173.4,564.9,1.0,2,1,2
12290000,174.0,565.1,1.0,2,1,2
12294000,177.1,565.9,1.0,2,1,2
12298000,189.9,566.5,1.0,2,1,2
12302000,200.4,566.8,1.0,2,1,2
12306000,200.9,566.1,1.0,2,1,2
12310000,200.9,565.8,1.0,2,1,2
12314000,201.0,565.7,1.0,1,1,1
12318000,201.5,565.8,1.0,1,1,1
12322000,201.6,566.2,1.0,1,1,1
12326000,201.6,566.7,1.0,1,1,1
12330000,201.8,567.9,1.0,1,1,1
12334000,201.9,568.0,1.0,1,1,1
12338000,201.8,568.1,1.0,1,1,1
12342000,201.9,568.7,1.0,1,1,1
12346000,201.8,568.3,1.0,1,1,1
12350000,201.9,568.4,1.0,1,1,1
12354000,202.0,568.5,1.0,1,1,1
12358000,202.1,569.1,1.0,1,1,1
12362000,202.4,568.9,1.0,1,1,1
12366000,202.4,568.7,1.0,1,1,1
12370000,201.9,568.6,1.0,1,1,1
12374000,201.5,568.7,1.0,1,1,1
12378000,201.5,568.5,1.0,1,1,1
12381000,201.5,568.4,1.0,1,1,1
12385000,201.4,568.3,1.0,1,1,1
12389000,201.4,568.1,1.0,1,1,1
12393000,201.4,567.4,1.0,1,1,1
12397000,201.3,567.0,1.0,1,1,1
12401000,200.8,567.4,1.0,1,1,1
12405000,200.4,567.5,1.0,1,1,1
12409000,200.0,567.4,1.0,1,1,1
12414000,199.6,567.4,1.0,1,1,1
12418000,199.9,567.9,1.0,1,1,1
12422000,199.4,567.5,1.0,1,1,1
12426000,198.9,567.3,1.0,1,1,1
12430000,198.8,567.2,1.0,1,1,1
12434000,198.8,567.2,1.0,1,1,1
12438000,198.4,567.1,1.0,1,1,1
12442000,198.3,566.8,1.0,1,1,1
12446000,198.2,566.5,1.0,1,1,1
12450000,198.2,566.4,1.0,1,1,1
12454000,198.2,566.2,1.0,1,1,1
12458000,197.9,566.5,1.0,1,1,1
12462000,198.0,566.8,1.0,1,1,1
12466000,198.0,566.9,1.0,1,1,1
12470000,197.9,567.0,1.0,1,1,1
12474000,197.9,567.0,1.0,1,1,1
12478000,197.8,566.7,1.0,1,1,1
12481000,197.6,566.5,1.0,1,1,1
12485000,197.7,566.5,1.0,1,1,1
12489000,197.7,566.6,1.0,1,1,1
12493000,197.6,565.5,1.0,1,1,1
12497000,197.3,565.6,1.0,1,1,1
12501000,197.0,565.3,1.0,1,1,1
12505000,196.8,564.9,1.0,1,1,1
12509000,196.9,564.7,1.0,1,1,1
12514000,197.0,564.7,1.0,1,1,1
12518000,197.1,564.4,1.0,1,1,1
12522000,196.6,564.5,1.0,1,1,1
12526000,196.0,564.4,1.0,1,1,1
12530000,195.4,564.3,1.0,1,1,1
12534000,195.2,564.0,1.0,1,1,1
12538000,195.1,563.6,1.0,1,1,1
12542000,194.9,562.3,1.0,1,1,1
12547000,195.1,562.0,1.0,1,1,1
12551000,195.3,561.7,1.0,1,2,1
12555000,195.3,561.1,1.0,1,2,1
12559000,194.8,560.5,1.0,2,2,2
12563000,194.3,561.3,1.0,2,2,2
12567000,193.3,562.0,1.0,2,2,2
12571000,183.1,563.1,1.0,2,2,2
12575000,163.4,566.3,1.0,2,2,2
12579000,139.0,564.2,1.0,2,2,2
12581000,129.2,563.0,1.0,2,2,2
12585000,129.2,562.8,1.0,2,2,2
12589000,129.8,559.7,1.0,2,2,2
12593000,130.4,555.4,1.0,2,2,2
12597000,133.8,554.5,1.0,2,1,1
12601000,134.7,554.2,1.0,2,1,1
12605000,134.6,553.8,1.0,1,1,1
12609000,134.4,554.0,1.0,1,1,1
12614000,133.6,554.1,1.0,1,1,1
12618000,133.4,554.0,1.0,1,1,1
12622000,133.3,554.0,1.0,1,1,1
12626000,133.3,553.7,1.0,1,1,1
12630000,133.3,553.7,1.0,1,1,1
12634000,133.2,553.6,1.0,1,1,1
12638000,133.1,553.5,1.0,1,1,1
12642000,132.9,553.5,1.0,1,1,1
12645000,132.7,552.9,1.0,1,1,1
12649000,132.5,552.3,1.0,1,1,1
12653000,132.4,552.1,1.0,1,1,1
12657000,132.4,552.0,1.0,1,1,1
12661000,132.4,552.1,1.0,1,1,1
12665000,132.4,552.3,1.0,1,1,1
12669000,132.4,552.7,1.0,1,1,1
12673000,131.9,552.8,1.0,1,1,1
12677000,131.7,552.9,1.0,1,1,1
12682000,131.4,552.7,1.0,1,1,1
12686000,131.4,552.7,1.0,1,1,1
12690000,131.4,552.7,1.0,1,1,1
12694000,131.5,552.8,1.0,1,1,1
12698000,131.4,552.6,1.0,1,1,1
12702000,131.4,552.4,1.0,1,1,1
12706000,131.2,552.0,1.0,1,1,1
12710000,131.0,551.6,1.0,1,1,1
12714000,130.7,551.6,1.0,1,1,1
12718000,130.4,552.5,1.0,1,1,1
12722000,130.2,552.9,1.0,1,1,1
12726000,129.9,553.4,1.0,1,1,1
12730000,129.5,553.3,1.0,1,1,1
12734000,129.1,553.8,1.0,1,1,1
12738000,128.6,554.3,1.0,1,1,1
12742000,128.1,553.6,1.0,1,1,1
12745000,127.5,553.0,1.0,1,1,1
12749000,127.2,552.4,1.0,1,1,1
12753000,127.0,551.7,1.0,1,1,1
12757000,127.0,552.1,1.0,1,1,1
12761000,126.4,552.1,1.0,1,1,1
12765000,125.8,552.1,1.0,1,1,1
12769000,125.2,552.2,1.0,1,1,1
12773000,124.6,552.4,1.0,1,1,1
12777000,124.1,552.6,1.0,1,1,1
12782000,124.0,552.6,1.0,1,1,1
12786000,123.9,552.7,1.0,1,1,1
12790000,123.8,552.6,1.0,1,1,1
12794000,123.9,552.7,1.0,1,1,1
12798000,124.0,552.8,1.0,1,1,1
12802000,124.1,552.9,1.0,1,1,1
12806000,124.2,553.0,1.0,1,1,1
12810000,124.5,552.9,1.0,1,1,1
12814000,124.5,553.3,1.0,1,1,1
12818000,124.2,553.5,1.0,1,1,1
12822000,124.1,553.2,1.0,1,1,1
12826000,124.1,553.1,1.0,1,1,1
12830000,123.8,553.3,1.0,1,1,1
12834000,123.8,553.2,1.0,1,1,1
12838000,123.7,553.1,1.0,1,1,1
12842000,123.4,553.1,1.0,1,1,1
12845000,123.2,552.5,1.0,1,1,1
12849000,123.0,551.9,1.0,1,1,1
12853000,122.8,552.3,1.0,1,1,1
12857000,122.7,551.9,1.0,1,1,1
12861000,122.5,551.5,1.0,1,1,1
12865000,122.4,551.4,1.0,1,1,1
12869000,122.2,551.3,1.0,1,1,1
12873000,122.0,551.1,1.0,1,1,1
12879000,122.0,551.0,1.0,1,1,1
12883000,122.0,551.0,1.0,1,1,1
12887000,121.7,550.9,1.0,1,1,1
12891000,121.5,550.7,1.0,1,1,1
12895000,121.0,550.6,1.0,1,1,1
12899000,120.6,550.6,1.0,1,1,1
12903000,118.2,550.5,1.0,1,1,1
12907000,116.4,551.1,1.0,1,1,1
12911000,111.6,555.6,1.0,1,1,1
12913000,105.8,556.3,1.0,1,1,1
12917000,103.2,557.2,1.0,1,1,1
12921000,101.4,558.7,1.0,1,1,1
12925000,101.0,557.9,1.0,1,1,1
12929000,102.4,557.2,1.0,1,1,1
12933000,102.7,557.0,1.0,1,1,1
12937000,102.9,557.0,1.0,1,1,1
12941000,102.8,557.0,1.0,1,1,1
12945000,102.6,556.9,1.0,1,1,1
12950000,101.8,556.8,1.0,1,1,1
12954000,101.5,556.4,1.0,1,1,1
12958000,100.9,556.4,1.0,1,1,1
12962000,100.4,556.4,1.0,1,1,1
12966000,100.1,556.4,1.0,1,1,1
12970000,99.9,556.3,1.0,1,1,1
12974000,99.9,556.0,1.0,1,1,1
12979000,99.9,556.0,1.0,1,1,1
12983000,99.3,555.9,1.0,1,1,1
12987000,99.3,556.1,1.0,1,1,1
12991000,99.4,556.2,1.0,1,1,1
12995000,99.5,556.1,1.0,1,1,1
12999000,99.6,556.4,1.0,1,1,1
13003000,99.6,556.4,1.0,1,1,1
13007000,99.5,556.4,1.0,1,1,1
13011000,99.6,556.4,1.0,1,1,1
13013000,99.5,556.3,1.0,1,1,1
13017000,99.4,556.1,1.0,1,1,1
13021000,99.5,555.7,1.0,1,1,1
13025000,99.2,555.6,1.0,1,1,1
13029000,99.0,555.6,1.0,1,1,1
13033000,98.3,555.4,1.0,1,1,1
13037000,97.5,555.3,1.0,1,1,1
13041000,97.4,555.0,1.0,1,1,1
13046000,97.4,555.1,1.0,1,1,1
13050000,96.7,554.8,1.0,1,1,1
13054000,96.4,554.6,1.0,1,1,1
13058000,96.2,554.2,1.0,1,1,1
13062000,96.1,554.2,1.0,1,1,1
13066000,96.0,553.5,1.0,1,1,1
13070000,96.1,553.5,1.0,1,1,1
13074000,96.2,553.6,1.0,1,1,1
13079000,96.7,553.9,1.0,1,1,1
13083000,97.6,554.1,1.0,1,1,1
13087000,97.7,554.1,1.0,1,1,1
13091000,97.6,554.2,1.0,1,1,1
13095000,97.6,554.3,1.0,1,1,1
13099000,97.6,554.5,1.0,1,1,1
13103000,97.2,554.1,1.0,1,1,1
13107000,97.1,553.8,1.0,1,1,1
13111000,97.1,554.0,1.0,1,1,1
13113000,97.1,554.2,1.0,1,1,1
13117000,97.5,554.4,1.0,1,1,1
13121000,97.2,554.4,1.0,1,1,1
13125000,97.0,554.5,1.0,1,1,1
13129000,96.8,554.7,1.0,1,1,1
13133000,96.6,554.8,1.0,1,1,1
13137000,95.9,554.8,1.0,1,1,1
13141000,98.4,555.0,1.0,2,2,2
13147000,100.8,552.4,1.0,2,2,2
13151000,105.9,552.4,1.0,2,2,2
13155000,131.7,552.2,1.0,2,2,2
13159000,175.2,542.7,1.0,2,2,2
13163000,226.2,531.5,1.0,2,2,2
13167000,292.8,518.3,1.0,2,2,2
13171000,360.5,499.8,1.0,2,2,2
13175000,434.4,486.3,1.0,2,2,2
13179000,510.3,479.4,1.0,2,2,2
13183000,576.5,475.5,1.0,2,2,2
13187000,637.8,473.2,1.0,2,2,2
13191000,696.9,471.5,1.0,2,2,2
13195000,743.6,479.2,1.0,2,2,2
13199000,787.5,484.7,1.0,2,2,2
13203000,827.1,487.8,1.0,2,2,2
13207000,860.2,493.5,1.0,2,2,2
13211000,885.0,506.4,1.0,2,2,2
13214000,916.3,518.2,1.0,2,2,2
13218000,944.5,535.0,1.0,2,2,2
13222000,964.9,541.0,1.0,2,2,2
13226000,986.0,554.5,1.0,2,2,2
13230000,996.6,558.3,1.0,2,2,2
13234000,997.9,558.9,1.0,2,2,2
13238000,998.0,559.0,1.0,1,1,1
13242000,997.9,559.0,1.0,1,1,1
13246000,997.9,560.2,1.0,1,1,1
13250000,998.3,561.3,1.0,1,1,1
13254000,998.7,563.0,1.0,1,1,1
13258000,999.2,563.0,1.0,1,1,1
13262000,999.3,562.9,1.0,1,1,1
13266000,998.7,562.9,1.0,1,1,1
13270000,998.1,561.9,1.0,1,1,1
13274000,996.8,560.3,1.0,1,1,1
13278000,997.0,559.7,1.0,1,1,1
13282000,997.2,559.1,1.0,1,1,1
13286000,997.9,558.9,1.0,1,1,1
13290000,998.5,558.6,1.0,1,1,1
13294000,999.9,557.6,1.0,1,1,1
13298000,1001.3,557.5,1.0,1,1,1
13302000,1002.8,557.3,1.0,1,1,1
13306000,1003.1,556.7,1.0,1,1,1
13310000,1003.4,556.2,1.0,1,1,1
13314000,1003.9,556.0,1.0,1,1,1
13318000,1004.0,555.8,1.0,1,1,1
13322000,1004.3,556.0,1.0,1,1,1
13326000,1004.5,556.3,1.0,1,1,1
13330000,1004.8,556.6,1.0,1,1,1
13334000,1005.2,556.2,1.0,1,1,1
13338000,1005.7,555.8,1.0,1,1,1
13342000,1006.6,555.8,1.0,1,1,1
13347000,1006.9,555.7,1.0,1,1,1
13351000,1007.3,555.4,1.0,1,1,1
13355000,1007.8,555.5,1.0,1,1,1
13359000,1007.9,555.7,1.0,1,1,1
13363000,1008.0,556.0,1.0,1,1,1
13367000,1008.3,556.3,1.0,1,1,1
13371000,1008.6,556.8,1.0,1,1,1
13375000,1009.0,556.9,1.0,1,1,1
13379000,1009.1,556.8,1.0,1,1,1
13382000,1009.2,556.8,1.0,1,1,1
13386000,1009.5,556.6,1.0,1,1,1
13390000,1009.5,556.6,1.0,1,1,1
13394000,1010.0,556.5,1.0,1,1,1
13398000,1009.8,556.4,1.0,1,1,1
13402000,1009.9,556.1,1.0,1,1,1
13406000,1009.7,555.4,1.0,1,1,1
13410000,1009.5,554.7,1.0,1,1,1
13415000,1009.2,554.4,1.0,1,1,1
13419000,1009.1,554.4,1.0,1,1,1
13423000,1009.1,554.6,1.0,1,1,1
13427000,1008.9,554.5,1.0,1,1,1
13431000,1008.8,554.4,1.0,1,1,1
13435000,1008.6,554.5,1.0,1,1,1
13439000,1007.5,554.8,1.0,1,1,1
13443000,1002.4,556.1,1.0,2,2,2
13446000,988.3,560.7,1.0,2,2,2
13450000,969.0,571.9,1.0,2,2,2
13454000,961.1,575.3,1.0,2,2,2
13458000,957.5,575.0,1.0,2,2,2
13462000,959.0,574.4,1.0,2,2,2
13466000,960.3,572.3,1.0,1,1,1
13470000,963.5,571.7,1.0,1,1,1
13474000,963.3,571.7,1.0,1,1,1
13478000,963.1,571.7,1.0,1,1,1
13482000,962.3,571.9,1.0,1,1,1
13486000,961.8,572.1,1.0,1,1,1
13490000,961.4,572.3,1.0,1,1,1
13494000,961.4,572.4,1.0,1,1,1
13498000,961.5,572.6,1.0,1,1,1
13502000,961.5,572.8,1.0,1,1,1
13506000,961.5,573.3,1.0,1,1,1
13510000,961.7,573.3,1.0,1,1,1
13514000,961.4,573.4,1.0,1,1,1
13518000,961.5,573.5,1.0,1,1,1
13522000,961.1,573.5,1.0,1,1,1
13526000,961.0,573.4,1.0,1,1,1
13530000,960.9,573.6,1.0,1,1,1
13534000,960.8,573.4,1.0,1,1,1
13538000,960.6,573.5,1.0,1,1,1
13542000,960.6,573.4,1.0,1,1,1
13547000,960.6,573.4,1.0,1,1,1
13551000,960.4,573.3,1.0,1,1,1
13555000,960.2,573.4,1.0,1,1,1
13559000,960.5,574.7,1.0,1,1,1
13563000,960.7,574.6,1.0,1,1,1
13567000,960.6,574.7,1.0,1,1,1
13571000,960.5,574.7,1.0,1,1,1
13575000,960.3,575.5,1.0,1,1,1
13579000,960.4,575.7,1.0,1,1,1
13582000,960.4,575.7,1.0,1,1,1
13586000,959.6,575.5,1.0,1,1,1
13590000,959.7,575.8,1.0,1,1,1
13594000,959.8,576.2,1.0,1,1,1
13598000,960.1,577.1,1.0,1,1,1
13602000,960.2,577.1,1.0,1,1,1
13606000,959.8,577.1,1.0,1,1,1
13610000,959.3,577.2,1.0,1,1,1
13615000,959.4,577.2,1.0,1,1,1
13619000,959.4,577.3,1.0,1,1,1
13623000,959.1,577.4,1.0,1,1,1
13627000,958.5,577.6,1.0,1,1,1
13631000,958.3,577.4,1.0,1,1,1
13635000,958.5,577.6,1.0,1,1,1
13639000,958.6,577.8,1.0,1,1,1
13643000,958.6,577.8,1.0,1,1,1
13647000,958.6,577.7,1.0,1,1,1
13649000,958.5,577.6,1.0,1,1,1
13653000,958.5,577.1,1.0,1,1,1
13657000,958.5,577.2,1.0,1,1,1
13661000,958.6,577.3,1.0,1,1,1
13665000,958.7,577.3,1.0,1,1,1
13669000,958.6,577.4,1.0,1,1,1
13673000,958.8,577.5,1.0,1,1,1
13677000,958.7,577.7,1.0,1,1,1
13683000,959.1,577.7,1.0,1,1,1
13687000,959.2,577.7,1.0,1,1,1
13691000,959.0,577.9,1.0,1,1,1
13695000,959.1,578.0,1.0,1,1,1
13699000,959.0,578.9,1.0,1,1,1
13703000,958.8,579.3,1.0,1,1,1
13707000,958.7,579.5,1.0,1,1,1
13711000,958.7,579.6,1.0,1,1,1
13715000,958.7,579.5,1.0,1,1,1
13719000,959.0,579.4,1.0,1,1,1
13723000,959.2,579.4,1.0,1,1,1
13727000,959.5,579.3,1.0,1,1,1
13731000,959.5,579.3,1.0,1,1,1
13735000,959.7,579.4,1.0,1,1,1
13739000,959.7,579.4,1.0,1,1,1
13743000,959.7,579.8,1.0,1,1,1
13746000,959.8,579.7,1.0,1,1,1
13750000,959.6,579.6,1.0,1,1,1
13754000,959.7,579.8,1.0,1,1,1
13758000,959.8,580.1,1.0,1,1,1
13762000,959.6,579.8,1.0,1,1,1
13766000,959.6,580.0,1.0,1,1,1
13770000,959.5,580.2,1.0,1,1,1
13774000,959.4,579.9,1.0,1,1,1
13778000,959.3,579.6,1.0,1,1,1
13782000,959.3,579.8,1.0,1,1,1
13786000,959.4,579.9,1.0,1,1,1
13790000,959.3,579.9,1.0,1,1,1
13794000,959.2,579.9,1.0,1,1,1
13798000,958.9,580.0,1.0,1,1,1
13802000,957.0,580.1,1.0,2,2,2
13806000,947.1,580.6,1.0,2,2,2
13810000,920.2,575.4,1.0,2,2,2
13815000,872.2,565.2,1.0,2,2,2
13819000,808.1,556.7,1.0,2,2,2
13823000,745.2,542.5,1.0,2,2,2
13827000,688.0,536.8,1.0,2,2,2
13831000,625.2,525.4,1.0,2,2,2
13835000,563.5,518.5,1.0,2,2,2
13839000,503.3,512.5,1.0,2,2,2
13843000,442.1,509.1,1.0,2,2,2
13847000,382.3,500.9,1.0,2,2,2
13849000,329.8,494.7,1.0,2,2,2
13853000,281.6,490.0,1.0,2,2,2
13857000,233.2,487.6,1.0,2,2,2
13861000,188.5,484.7,1.0,2,2,2
13865000,145.7,483.1,1.0,2,2,2
13869000,106.9,485.3,1.0,2,2,2
13873000,82.2,482.1,1.0,2,2,2
13877000,60.5,479.1,1.0,2,2,2
13883000,53.3,481.3,1.0,2,2,2
13887000,55.6,490.1,1.0,2,2,2
13891000,58.1,502.0,1.0,2,2,2
13895000,64.3,515.3,1.0,2,2,2
13899000,78.3,520.6,1.0,2,2,2
13903000,84.0,522.7,1.0,2,2,2
13907000,85.2,530.7,1.0,2,2,2
13911000,79.5,531.5,1.0,2,2,2
13914000,74.0,541.1,1.0,2,2,2
13918000,75.2,548.1,1.0,2,2,2
13922000,76.2,550.9,1.0,2,2,2
13926000,76.6,550.9,1.0,2,2,2
13930000,75.7,550.7,1.0,1,1,1
13934000,74.8,551.5,1.0,1,1,1
13938000,72.0,552.0,1.0,1,1,1
13942000,71.7,552.4,1.0,1,1,1
13946000,69.0,553.5,1.0,1,1,1
13950000,69.4,554.2,1.0,1,1,1
13954000,69.8,555.0,1.0,1,1,1
13958000,70.1,555.1,1.0,1,1,1
13962000,70.4,555.1,1.0,1,1,1
13966000,70.7,555.1,1.0,1,1,1
13970000,70.9,555.0,1.0,1,1,1
13974000,71.6,552.7,1.0,1,1,1
13978000,72.4,552.9,1.0,1,1,1
13983000,72.9,551.3,1.0,1,1,1
13987000,73.4,551.3,1.0,1,1,1
13991000,73.9,551.2,1.0,1,1,1
13995000,75.2,551.1,1.0,1,1,1
13999000,76.7,551.7,1.0,1,1,1
14003000,77.1,551.9,1.0,1,1,1
14007000,78.6,552.2,1.0,1,1,1
14011000,79.1,552.5,1.0,1,1,1
14014000,79.0,552.9,1.0,1,1,1
14018000,80.1,553.4,1.0,1,1,1
14022000,80.9,554.0,1.0,1,1,1
14026000,81.3,555.1,1.0,1,1,1
14030000,81.8,556.4,1.0,1,1,1
14034000,81.9,557.5,1.0,1,1,1
14038000,82.2,558.2,1.0,1,1,1
14042000,82.6,560.0,1.0,1,1,1
14047000,83.2,561.1,1.0,1,1,1
14051000,84.2,561.1,1.0,1,1,1
14055000,84.3,561.1,1.0,1,1,1
14059000,84.3,563.4,1.0,1,1,1
14063000,84.4,564.3,1.0,1,1,1
14067000,84.4,564.3,1.0,1,1,1
14071000,84.3,564.3,1.0,1,1,1
14075000,84.2,565.9,1.0,1,1,1
14079000,84.2,567.6,1.0,1,1,1
14083000,84.2,567.6,1.0,1,1,1
14087000,84.2,568.0,1.0,1,1,1
14091000,84.7,568.1,1.0,1,1,1
14095000,84.8,568.2,1.0,1,1,1
14099000,84.7,568.5,1.0,1,1,1
14103000,84.9,568.8,1.0,1,1,1
14107000,85.1,569.1,1.0,1,1,1
14111000,85.2,569.1,1.0,1,1,1
14114000,85.2,569.1,1.0,1,1,1
14118000,85.1,570.1,1.0,1,1,1
14122000,85.4,570.4,1.0,1,1,1
14126000,85.6,570.7,1.0,1,1,1
14130000,85.6,570.7,1.0,1,1,1
14134000,85.6,571.5,1.0,1,1,1
14138000,85.4,571.7,1.0,1,1,1
14142000,85.4,572.0,1.0,1,1,1
14147000,85.3,572.3,1.0,1,1,1
14151000,85.2,572.5,1.0,1,1,1
14155000,85.2,572.8,1.0,1,1,1
14159000,85.2,573.1,1.0,1,1,1
14163000,85.1,573.2,1.0,1,1,1
14167000,85.2,572.9,1.0,1,1,1
14171000,84.9,572.9,1.0,1,1,1
14175000,84.8,573.0,1.0,1,1,1
14179000,84.2,573.0,1.0,1,1,1
14182000,83.9,573.0,1.0,1,1,1
14186000,83.9,573.3,1.0,1,1,1
14190000,84.0,573.6,1.0,1,1,1
14194000,83.3,573.4,1.0,1,1,1
14198000,82.7,573.6,1.0,1,1,1
14202000,82.3,573.4,1.0,1,1,1
14206000,81.9,573.3,1.0,1,1,1
14210000,81.8,573.5,1.0,1,1,1
14214000,81.9,573.8,1.0,1,1,2
14218000,81.9,571.9,1.0,2,2,2
14222000,91.5,571.0,1.0,2,2,2
14226000,101.3,568.2,1.0,2,2,2
14230000,121.2,563.8,1.0,2,2,2
14234000,122.5,561.1,1.0,2,2,2
14238000,122.3,561.8,1.0,2,2,2
14242000,122.1,562.5,1.0,1,1,1
14246000,121.9,562.7,1.0,1,1,1
14251000,121.9,563.0,1.0,1,1,1
14255000,122.0,563.2,1.0,1,1,1
14259000,122.5,563.5,1.0,1,1,1
14263000,122.5,564.3,1.0,1,1,1
14267000,122.5,564.1,1.0,1,1,1
14271000,122.5,564.3,1.0,1,1,1
14275000,122.5,563.7,1.0,1,1,1
14279000,122.3,563.1,1.0,1,1,1
14282000,122.1,563.3,1.0,1,1,1
14286000,121.6,563.4,1.0,1,1,1
14290000,120.8,563.5,1.0,1,1,1
14294000,120.4,563.6,1.0,1,1,1
14298000,120.4,564.2,1.0,1,1,1
14302000,120.2,563.9,1.0,1,1,1
14306000,119.7,564.4,1.0,1,1,1
14310000,119.2,564.8,1.0,1,1,1
14315000,119.0,564.7,1.0,1,1,1
14319000,119.0,565.0,1.0,1,1,1
14323000,118.9,564.8,1.0,1,1,1
14327000,118.8,564.9,1.0,1,1,1
14331000,118.3,564.3,1.0,1,1,1
14335000,117.9,563.7,1.0,1,1,1
14339000,117.4,563.8,1.0,1,1,1
14343000,116.8,563.6,1.0,1,1,1
14347000,116.4,563.9,1.0,1,1,1
14351000,115.7,563.5,1.0,1,1,1
14355000,115.5,563.4,1.0,1,1,1
14359000,115.3,563.3,1.0,1,1,1
14363000,114.5,563.2,1.0,1,1,1
14367000,114.3,563.3,1.0,1,1,1
14371000,114.3,563.6,1.0,1,1,1
14375000,114.3,563.7,1.0,1,1,1
14379000,113.6,563.7,1.0,1,1,1
14382000,113.6,564.2,1.0,1,1,1
14386000,113.6,564.3,1.0,1,1,1
14390000,113.5,564.4,1.0,1,1,1
14394000,113.3,564.7,1.0,1,1,1
14398000,113.0,564.5,1.0,1,1,1
14402000,112.8,564.7,1.0,1,1,1
14406000,112.3,564.8,1.0,1,1,1
14410000,112.1,564.8,1.0,1,1,1
14415000,111.9,564.8,1.0,1,1,1
14419000,111.5,565.2,1.0,1,1,1
14423000,111.5,565.4,1.0,1,1,1
14427000,111.6,565.4,1.0,1,1,1
14431000,111.2,565.3,1.0,1,1,1
14435000,111.1,565.7,1.0,1,1,1
14439000,110.9,565.4,1.0,1,1,1
14443000,110.8,565.3,1.0,1,1,1
14447000,110.0,565.0,1.0,1,1,1
14450000,109.6,564.5,1.0,1,1,1
14454000,109.5,564.5,1.0,1,1,1
14458000,109.4,563.7,1.0,1,1,1
14462000,109.1,562.9,1.0,1,1,1
14466000,108.9,562.6,1.0,1,1,1
14470000,108.9,562.9,1.0,1,1,1
14474000,108.9,562.9,1.0,1,1,1
14478000,108.7,563.0,1.0,1,1,1
14482000,108.6,563.4,1.0,1,1,1
14486000,108.3,563.4,1.0,1,1,1
14490000,108.2,563.5,1.0,1,1,1
14494000,108.1,563.6,1.0,1,1,1
14498000,108.0,563.8,1.0,1,1,1
14502000,107.9,563.4,1.0,1,1,1
14506000,107.8,563.1,1.0,1,1,1
14510000,107.4,562.9,1.0,1,1,1
14515000,107.1,563.1,1.0,1,1,1
14519000,106.5,563.0,1.0,1,1,1
14523000,105.8,563.0,1.0,1,1,1
14527000,104.4,562.8,1.0,1,1,1
14531000,103.4,562.4,1.0,4,1,2
14535000,102.3,562.7,1.0,4,1,2
14539000,102.4,562.2,1.0,4,1,2
14543000,102.4,560.9,1.0,4,1,2
14547000,102.4,560.1,1.0,4,1,2
14550000,102.3,559.5,1.0,4,1,2
14554000,101.4,557.8,1.0,4,2,2
14558000,101.0,557.4,1.0,4,2,2
14562000,102.6,556.4,1.0,4,2,2
14566000,104.2,555.4,1.0,4,2,2
14570000,122.4,551.6,1.0,4,2,2
14574000,162.4,545.9,1.0,4,2,2
14578000,218.4,531.3,1.0,4,2,2
14582000,289.5,504.2,1.0,4,2,2
14586000,373.4,486.4,1.0,4,2,2
14590000,412.0,462.2,1.0,4,2,2
14594000,446.1,451.7,1.0,4,2,2
14598000,542.5,447.5,1.0,4,2,2
14602000,626.6,443.1,1.0,4,2,2
14606000,696.4,439.9,1.0,4,2,2
14610000,730.6,439.4,1.0,4,2,2
14615000,764.6,438.5,1.0,4,2,2
14619000,810.3,467.0,1.0,4,2,2
14623000,848.7,492.8,1.0,4,2,2
14627000,885.3,518.6,1.0,4,2,2
14631000,918.6,541.1,1.0,4,2,2
14635000,946.7,561.1,1.0,4,2,2
14639000,969.7,570.9,1.0,4,2,2
14643000,981.5,580.2,1.0,4,2,2
14647000,991.2,589.0,1.0,4,2,2
14650000,1005.6,598.0,1.0,4,2,2
14654000,1014.4,602.2,1.0,4,2,2
14658000,1022.9,606.6,1.0,4,2,2
14662000,1028.1,608.4,1.0,4,2,2
14666000,1035.5,608.4,1.0,4,2,2
14670000,1045.3,607.3,1.0,4,2,2
14674000,1051.2,606.5,1.0,4,2,2
14678000,1052.8,599.3,1.0,4,2,2
14683000,1047.2,587.2,1.0,4,2,2
14687000,1041.3,572.7,1.0,4,2,2
14691000,1035.8,560.2,1.0,4,2,2
14695000,1033.6,551.7,1.0,4,2,2
14699000,1032.2,542.7,1.0,4,2,2
14703000,1032.2,538.4,1.0,4,2,2
14707000,1032.7,537.5,1.0,4,2,2
