%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
% - 0 is UNKNOWN
% - 1 is FIX (fixation)
% - 2 is SACCADE
% - 3 is SP (smooth pursuit)
% - 4 is NOISE
% 
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
3154000,1130.1,415.6,1.0,2,2,2,22.780067,-0.58,754905.8,12.901217,-0.89,450964.7,39.283524,-0.39,315396.72,81.009544,-0.56,288386.03,113.568756,-0.55,6358.91,SACCADE
3158000,1129.8,414.8,1.0,2,2,2,8.159476,-1.93,147107.53,4.107624,-2.19,81490.03,5.828525,-0.96,225850.17,44.157436,-0.38,251916.48,105.67973,-0.57,53504.22,SACCADE
3162000,1129.6,414.9,1.0,1,1,1,2.1353686,2.68,56596.16,1.5100379,2.82,25769.41,1.2174275,-1.77,33145.63,23.142965,-0.34,137786.02,89.60832,-0.59,105864.42,FIX
3166000,1129.5,414.9,1.0,1,1,1,0.9549949,3.14,8838.83,2.1353686,0.46,22097.09,1.3920006,0.54,15625.0,6.9863605,-0.35,105743.28,64.08512,-0.6,167085.7,FIX
3170000,1130.0,415.1,1.0,1,1,1,5.142839,0.38,39528.47,3.937635,0.24,12500.0,7.4050307,-0.03,41102.96,5.1676683,-0.12,15007.32,42.15424,-0.52,146192.42,FIX
3174000,1130.3,415.1,1.0,1,1,1,2.8649848,0.0,17677.67,12.971887,-0.11,61396.51,9.788698,0.0,15702.93,5.712397,0.19,11375.17,23.824066,-0.3,127889.58,FIX
3178000,1132.7,414.8,1.0,1,1,1,23.09827,-0.12,132582.52,15.7864485,-0.06,19008.63,10.504944,0.0,4687.5,6.1173153,0.3,4941.06,12.00314,-0.23,77832.46,FIX
3182000,1133.6,414.9,1.0,1,1,1,8.64767,0.11,97026.09,8.242752,0.17,52384.55,10.12944,0.14,9882.12,6.1173153,0.3,0.0,3.522021,-0.02,56207.94,FIX
3186000,1134.4,415.1,1.0,1,1,1,7.87527,0.24,8838.83,5.7498336,0.73,29481.19,5.7498336,0.73,40625.0,5.0209813,0.31,7202.77,2.3970373,0.33,9858.93,FIX
3190000,1134.5,415.7,1.0,1,1,1,5.8090434,1.41,50389.11,6.2258024,1.49,29481.19,4.058728,1.08,15702.93,4.8609242,0.43,3906.25,2.835571,0.53,4453.81,FIX
3194000,1134.5,416.4,1.0,1,1,1,6.684964,1.57,8838.83,3.3764799,1.71,19764.24,3.2473648,1.87,19008.63,2.7480934,0.97,18814.99,3.0678256,0.65,2734.38,FIX
3198000,1134.4,416.4,1.0,1,1,1,0.9549949,3.14,44194.17,2.3874872,3.14,25194.56,2.8848486,2.0,3493.86,2.3179636,1.36,7031.25,2.997538,0.62,781.25,FIX
3202000,1134.0,416.4,1.0,1,1,1,3.8199797,3.14,18750.0,2.7011075,2.36,12884.71,1.3920006,2.6,12500.0,2.2301042,1.84,7074.52,2.843211,0.68,1610.59,FIX
3206000,1134.0,416.8,1.0,1,1,1,3.8199797,1.57,35355.34,1.4324924,1.57,12884.71,1.3507448,2.36,2209.71,1.9287077,1.95,2470.53,2.8306048,0.74,1104.85,FIX
3210000,1134.0,416.7,1.0,1,1,1,0.9549949,-1.57,31250.0,0.0,0.0,9375.0,1.2174275,1.77,4941.06,2.1353686,2.03,1746.93,2.24271,1.13,7462.88,FIX
3214000,1134.0,416.8,1.0,1,1,1,0.9549949,1.57,12500.0,1.0676843,2.03,6987.71,0.98440874,1.82,1562.5,1.9248877,2.09,1562.5,1.9688175,1.33,3221.18,FIX
3218000,1133.9,416.9,1.0,1,1,1,1.3507448,2.36,6250.0,1.9688175,1.82,6250.0,3.185481,1.8,14405.54,2.060879,1.75,4555.43,1.9695815,1.57,3149.32,FIX
3222000,1133.9,417.2,1.0,1,1,1,2.8649848,1.57,13975.42,5.3384213,1.75,22097.09,2.5712283,1.95,4941.06,1.8064684,1.7,1746.93,1.6127955,1.61,2376.08,FIX
3226000,1133.7,418.0,1.0,1,1,1,7.87527,1.82,33657.28,3.2030528,2.03,15934.44,2.9043305,1.74,4419.42,1.8259503,1.37,3906.25,1.1952716,1.62,2734.37,FIX
3230000,1133.6,417.8,1.0,1,1,1,2.1353686,-2.03,62811.72,0.47749746,1.57,18221.72,2.636932,1.66,2209.71,1.6234913,1.27,1746.93,1.1402639,1.47,1235.26,FIX
3234000,1133.7,418.1,1.0,1,1,1,3.0200758,1.25,33657.28,2.5712283,1.19,13975.42,1.5100379,0.32,17815.24,1.8874519,1.25,1746.93,1.3037591,1.29,1746.93,FIX
3238000,1133.8,418.3,1.0,1,1,1,2.1353686,1.11,6250.0,2.9043305,0.17,17677.67,2.039869,0.36,3493.86,1.5516757,1.18,2343.75,1.1589818,1.36,1104.85,FIX
3242000,1134.3,418.2,1.0,1,1,1,4.86971,-0.2,31250.0,3.0200758,-0.32,9375.0,1.8183103,0.4,1562.5,0.96225286,0.52,6442.35,1.2590653,1.48,1104.85,FIX
3246000,1134.4,418.1,1.0,1,1,1,1.3507448,-0.79,25000.0,1.0676843,1.11,20009.76,1.4523562,0.17,3493.86,1.3347008,0.46,2470.53,1.2590653,1.48,0.0,FIX
3250000,1134.4,418.4,1.0,1,1,1,2.8649848,1.57,25769.41,1.4324924,1.57,4419.42,0.5340331,1.11,7967.22,1.1757897,0.42,1104.85,1.2174275,1.37,873.46,FIX
3254000,1134.4,418.4,1.0,1,1,1,0.0,0.0,18750.0,0.0,0.0,9375.0,0.6753724,0.79,1562.5,0.8606414,0.59,2343.75,1.1150521,1.3,873.46,FIX
3258000,1134.4,418.4,1.0,1,1,1,0.0,0.0,0.0,1.0676843,-0.46,6987.71,0.5340331,0.46,1562.5,0.7261781,1.74,5687.59,0.5966808,0.93,3925.73,FIX
3262000,1134.6,418.3,1.0,1,1,1,2.1353686,-0.46,13975.42,1.0676843,0.46,6250.0,0.7162462,1.57,4419.42,0.98440874,1.82,1746.93,0.81174564,0.94,1408.42,FIX
3266000,1134.6,418.5,1.0,1,1,1,1.9099898,1.57,22534.7,2.1353686,2.03,15625.0,1.0676843,2.03,3493.86,0.6085228,1.77,2470.53,0.64557654,0.98,1104.85,FIX
3270000,1134.4,418.7,1.0,1,1,1,2.7011075,2.36,12500.0,2.3874872,2.5,6987.71,1.7216648,2.16,4419.42,0.7162462,1.57,1104.85,0.42210776,0.79,1610.59,FIX
3274000,1134.2,418.8,1.0,1,1,1,2.1353686,2.68,6250.0,1.3507448,2.36,6987.71,1.1937436,2.21,3493.86,0.49201337,1.82,1746.93,0.3376862,2.36,3537.26,FIX
3278000,1134.2,418.9,1.0,1,1,1,0.9549949,1.57,12500.0,0.6753724,0.79,9882.12,0.7162462,1.57,4941.06,0.754828,1.89,1746.93,0.65932846,-3.05,3360.28,FIX
3282000,1134.3,418.9,1.0,1,1,1,0.9549949,0.0,8838.83,1.0676843,0.46,3125.0,0.23874873,0.0,4941.06,0.6960003,2.11,1104.85,0.754828,-2.82,1235.26,FIX
3286000,1134.4,419.0,1.0,1,1,1,1.3507448,0.79,6250.0,0.47749746,-1.57,8838.83,0.47749746,0.0,1562.5,0.1688431,2.36,3493.86,0.7850058,-2.99,873.46,FIX
3290000,1134.3,418.8,1.0,1,1,1,2.1353686,-2.03,22534.7,0.47749746,-1.57,0.0,0.23874873,1.57,3493.86,0.4305117,-2.55,2816.84,0.8377215,3.07,1235.26,FIX
3294000,1134.4,418.9,1.0,1,1,1,1.3507448,0.79,22534.7,0.9549949,1.57,9375.0,0.5340331,-2.03,4941.06,1.5192059,-2.36,7202.77,0.96225286,3.02,873.46,FIX
3298000,1134.3,419.0,1.0,1,1,1,1.3507448,2.36,12500.0,0.6753724,-2.36,9882.12,1.0676843,-2.68,4687.5,1.696453,-2.46,1562.5,1.0145866,3.14,873.46,FIX
3302000,1134.3,418.8,1.0,1,1,1,1.9099898,-1.57,19764.24,2.7011075,-2.36,13258.25,3.393288,-2.46,15467.96,1.8221303,-2.59,1746.93,1.0302485,2.97,1171.88,FIX
3306000,1133.9,418.6,1.0,1,1,1,4.270737,-2.68,25000.0,6.1150236,-2.47,22534.7,3.5491433,-2.4,1562.5,1.5925494,-2.91,3906.25,0.90304315,3.01,873.46,FIX
3310000,1133.3,418.0,1.0,1,1,1,8.103323,-2.36,27950.85,4.4021444,-2.43,11267.35,3.2030528,-2.68,6442.35,1.7380908,-2.86,1104.85,1.0004526,2.84,1235.26,FIX
3314000,1133.2,418.0,1.0,1,1,1,0.9549949,3.14,48814.06,1.3507448,2.36,29481.19,2.1621084,-3.03,9110.86,1.7747625,-2.8,781.25,1.1727338,2.88,1171.87,FIX
3318000,1133.1,418.2,1.0,1,1,1,2.1353686,2.03,12500.0,2.5712283,1.95,9375.0,1.3920006,2.11,13258.25,1.9248877,3.02,5687.59,1.2884791,2.91,781.25,FIX
3322000,1133.0,418.5,1.0,1,1,1,3.0200758,1.89,6250.0,1.5100379,1.89,6987.71,1.3920006,2.11,0.0,1.5100379,2.82,3493.86,1.2647953,2.8,873.46,FIX
3326000,1133.0,418.5,1.0,1,1,1,0.0,0.0,19764.24,0.47749746,3.14,9375.0,2.1353686,2.03,4941.06,1.868352,2.03,8734.64,1.3037591,2.86,552.43,FIX
3330000,1132.9,418.5,1.0,1,1,1,0.9549949,3.14,6250.0,2.784383,2.11,16828.64,1.3920006,2.11,4941.06,1.9248877,2.09,781.25,1.1727338,2.88,873.46,FIX
3334000,1132.7,419.0,1.0,1,1,1,5.142839,1.95,31868.87,2.5712283,1.95,3125.0,2.3515794,1.99,6442.35,1.8221303,2.12,781.25,1.2647953,2.8,873.46,FIX
3338000,1132.7,419.0,1.0,1,1,1,0.0,0.0,33657.28,1.9688175,1.82,4419.42,2.4581568,2.08,1562.5,1.4573222,2.18,2470.53,1.2086415,2.57,1953.12,FIX
3342000,1132.6,419.4,1.0,1,1,1,3.937635,1.82,25769.41,2.3874872,2.21,6250.0,1.5287559,2.25,6442.35,1.4573222,2.18,0.0,1.2483693,2.08,3904.0,FIX
3346000,1132.4,419.4,1.0,1,1,1,1.9099898,3.14,25769.41,1.5100379,2.82,9375.0,1.5287559,2.25,0.0,1.3347008,2.03,1562.5,1.3297349,1.99,887.33,FIX
3350000,1132.3,419.5,1.0,1,1,1,1.3507448,2.36,8838.83,0.6753724,2.36,6250.0,0.754828,2.82,6442.35,0.76437795,2.25,3983.61,1.1945076,1.99,887.33,FIX
3354000,1132.3,419.5,1.0,1,1,1,0.0,0.0,8838.83,0.0,0.0,4419.42,0.23874873,1.57,4687.5,1.0268105,2.19,1746.93,0.9775328,2.09,1587.3,FIX
3358000,1132.3,419.5,1.0,1,1,1,0.0,0.0,0.0,0.47749746,0.0,3125.0,0.0,0.0,1562.5,0.61616266,2.21,2691.03,1.0932782,2.16,887.33,FIX
3362000,1132.4,419.5,1.0,1,1,1,0.9549949,0.0,6250.0,0.0,0.0,3125.0,0.5340331,2.03,3493.86,0.74948,1.74,2280.99,1.0306305,2.06,793.65,FIX
3366000,1132.3,419.5,1.0,1,1,1,0.9549949,3.14,12500.0,1.3507448,2.36,8838.83,0.76399595,1.57,2440.7,0.61616266,1.57,1140.49,0.8423055,2.1,1254.87,FIX
3370000,1132.2,419.7,1.0,1,1,1,2.1353686,2.03,12500.0,1.6372433,1.57,7680.65,1.2984111,1.77,3726.78,0.5080573,1.82,1140.49,0.7070782,2.11,887.33,FIX
3373000,1132.3,419.8,1.0,1,1,1,1.8007383,0.79,20222.53,1.7258668,1.25,4761.9,1.2731993,1.57,2222.22,0.71853817,2.11,2404.37,0.4305117,2.55,3208.06,FIX
3377000,1132.3,420.0,1.0,1,1,1,1.9099898,1.57,9316.95,0.9549949,1.57,5717.08,0.50920326,1.57,5000.0,0.71853817,2.11,0.0,0.26701656,2.68,1104.85,FIX
3381000,1132.3,420.0,1.0,1,1,1,0.0,0.0,12500.0,0.6753724,-2.36,9882.12,0.8606414,2.55,4692.13,0.93856895,1.98,1612.9,0.24600668,-2.9,1171.88,FIX
3385000,1132.2,419.9,1.0,1,1,1,1.3507448,-2.36,8838.83,1.4324924,3.14,6987.71,0.47749746,3.14,3493.86,0.38963792,1.89,3606.56,0.30445236,-2.94,390.63,FIX
3389000,1132.0,420.0,1.0,1,1,1,2.1353686,2.68,13975.42,0.6753724,2.36,6987.71,0.8606414,2.55,3493.86,0.34723616,3.14,2829.0,0.36289805,-2.98,390.62,FIX
3393000,1132.1,420.0,1.0,1,1,1,0.9549949,0.0,19764.24,0.9549949,1.57,4419.42,0.3376862,2.36,3493.86,0.5787269,-2.21,3030.3,0.80295974,-2.3,3705.79,FIX
3397000,1132.0,420.2,1.0,1,1,1,2.1353686,2.03,17677.67,0.0,0.0,6250.0,0.4492296,-1.57,4767.02,0.83466554,-2.16,1693.99,0.75979394,-2.36,390.63,FIX
3401000,1132.1,420.0,1.0,1,1,1,2.1353686,-1.11,27950.85,1.6975989,-1.57,11111.11,0.92634505,-1.82,3288.34,0.74107605,-2.25,757.58,0.747952,-2.07,1408.42,FIX
3406000,1132.0,419.8,1.0,1,1,1,1.708295,-2.03,9219.54,1.7499328,-1.82,2222.22,1.8118163,-1.7,4705.88,0.77660185,-2.03,857.1,0.76628786,-2.14,283.82,FIX
3410000,1132.0,419.6,1.0,1,1,1,1.9099898,-1.57,5590.17,1.9688175,-1.82,1431.63,1.5073639,-2.03,4159.45,1.870262,-1.95,7186.99,0.5817829,-2.36,1538.46,FIX
3414000,1131.9,419.4,1.0,1,1,1,2.1353686,-2.03,6250.0,1.3507448,-2.36,6987.71,1.1937436,-2.21,2588.26,1.9779854,-1.93,757.58,0.58751285,-2.5,543.93,FIX
3418000,1131.8,419.4,1.0,1,1,1,0.9549949,3.14,12500.0,0.9549949,3.14,6250.0,2.8848486,-2.0,11375.17,1.7209008,-1.91,1693.99,1.130332,-2.98,4385.29,FIX
3422000,1131.7,419.4,1.0,1,1,1,0.9549949,3.14,0.0,4.5301137,-1.89,28298.08,2.25226,-2.13,4687.5,1.3973486,-1.92,2118.68,6.70903,2.81,37529.08,FIX
3426000,1131.5,418.5,1.0,1,1,1,8.804671,-1.79,56596.16,4.079738,-1.93,3125.0,1.9688175,-1.82,4687.5,0.5970628,-2.5,6250.0,20.91477,2.57,94850.4,FIX
3430000,1131.4,418.6,1.0,1,1,1,1.3507448,2.36,62811.72,0.6753724,0.79,30777.68,1.688049,-1.71,2209.71,0.47749746,3.14,2343.75,44.66244,2.63,155837.12,FIX
3434000,1131.6,418.6,1.0,1,1,1,1.9099898,0.0,19764.24,1.0676843,0.46,3125.0,1.9248877,1.45,23644.92,1.8064684,3.01,8734.64,72.729355,2.6,184012.64,FIX
3438000,1131.6,418.7,1.0,1,1,1,0.9549949,1.57,13975.42,3.342482,1.57,19764.24,1.9248877,1.45,0.0,13.544502,2.75,77264.8,98.74532,2.62,170978.5,FIX
3442000,1131.6,419.3,1.0,1,1,1,5.7299695,1.57,31250.0,3.3764799,1.71,3125.0,3.9158611,2.49,22097.09,42.893787,2.52,195420.28,114.14939,2.64,101776.37,FIX
3446000,1131.5,419.4,1.0,1,1,1,1.3507448,2.36,31868.87,6.37058,2.91,39528.47,27.550455,2.69,155317.53,91.0622,2.6,316895.84,115.38478,2.63,12717.83,FIX
3450000,1130.3,419.6,1.0,1,1,1,11.618087,2.98,69033.51,53.29597,2.75,307776.8,84.89409,2.54,378241.2,148.0987,2.58,373555.97,116.06397,2.63,4703.75,FIX
3454000,1121.2,423.7,1.0,2,2,2,95.31804,2.72,550638.8,163.86568,2.53,735537.6,181.35889,2.61,633791.7,197.7294,2.62,326904.34,116.72139,2.63,4768.19,SACCADE
3458000,1102.2,439.3,1.0,2,2,2,234.77328,2.45,948395.0,309.97226,2.59,960311.0,292.30063,2.59,727234.25,228.05049,2.64,201382.25,118.06106,2.63,8778.21,SACCADE
3462000,1065.9,457.7,1.0,2,2,2,388.65466,2.67,1095320.2,421.08743,2.61,728312.75,367.99393,2.61,498506.06,230.35318,2.63,23136.08,119.02598,2.63,7042.09,SACCADE
3466000,1026.3,484.2,1.0,2,2,2,455.0436,2.55,546651.75,426.13818,2.63,64347.69,371.70618,2.66,129838.02,230.45135,2.63,5949.82,120.12652,2.63,7851.47,SACCADE
3470000,988.2,501.6,1.0,2,2,2,400.00153,2.71,576424.9,323.90103,2.74,721719.44,279.39218,2.64,606064.75,220.0121,2.62,69218.93,121.11894,2.64,7421.88,SACCADE
3474000,963.9,510.8,1.0,2,2,2,248.13899,2.78,1003275.9,132.83025,2.69,1252388.4,169.26329,2.7,725015.1,193.49954,2.65,178101.02,122.01359,2.64,6298.64,SACCADE
3478000,963.2,513.8,1.0,2,2,2,29.419575,1.8,1525051.2,20.128618,1.96,775887.9,72.088745,2.66,636658.8,147.04286,2.65,304045.8,122.52853,2.64,3601.38,SACCADE
3482000,962.3,514.7,1.0,2,2,2,12.155175,2.36,131843.89,12.173893,2.3,62578.08,16.418272,2.28,373711.97,92.6303,2.71,359759.47,122.08044,2.63,5962.63,SACCADE
3486000,961.5,515.7,1.0,0,0,2,12.230047,2.25,8838.83,15.175251,2.72,41926.27,14.76575,2.74,47598.58,44.751442,2.73,313448.75,116.631615,2.62,37242.77,FIX
3490000,959.4,516.0,1.0,1,1,1,20.2585,3.0,92280.14,19.248495,3.02,42504.6,16.271585,2.89,17815.24,15.9774475,2.63,189096.39,102.44039,2.64,94011.68,FIX
3494000,957.5,516.2,1.0,1,1,1,18.244986,3.04,13975.42,17.770163,3.03,9882.12,18.48259,3.04,22207.3,14.880349,2.79,17187.5,78.30614,2.63,158096.98,FIX
3498000,955.7,516.4,1.0,1,1,1,17.295721,3.03,6250.0,17.72547,3.06,3125.0,17.468002,2.96,11048.54,13.810755,2.75,7851.47,49.97068,2.67,186236.38,FIX
3502000,953.8,516.5,1.0,1,1,1,18.170115,3.09,8838.83,17.255995,2.89,19764.24,15.02589,2.83,20963.14,13.252655,2.63,11048.54,25.0159,2.63,163614.06,FIX
3506000,952.2,517.3,1.0,1,1,1,17.08333,2.68,47598.58,13.378333,2.53,43413.89,11.720462,2.56,32211.76,11.5076885,2.5,15934.44,10.004909,2.38,101589.54,FIX
3510000,951.5,518.1,1.0,1,1,1,10.151596,2.29,56250.0,9.059846,1.89,53491.38,11.9756365,1.98,44249.38,9.960597,2.36,14084.18,8.403955,2.5,12884.71,FIX
3514000,951.6,519.1,1.0,1,1,1,9.597699,1.47,51538.82,14.396357,1.47,46875.0,10.809779,1.68,23489.53,8.410449,2.17,14864.29,7.6185675,2.52,5255.32,FIX
3518000,951.8,521.1,1.0,1,1,1,19.195015,1.47,62811.72,12.901217,1.53,11267.35,9.553005,1.55,12203.52,7.251467,1.92,14864.29,6.8706155,2.54,4971.84,FIX
3522000,951.7,521.8,1.0,1,1,1,6.7529597,1.71,83385.4,4.86971,1.77,53945.86,7.4050307,1.54,14062.5,6.1066194,1.65,14084.18,5.648986,2.47,8531.38,FIX
3526000,951.6,522.1,1.0,1,1,1,3.0200758,1.89,25000.0,1.9099898,1.57,19764.24,2.636932,1.66,31405.86,4.9174595,1.47,10004.88,4.5587635,2.37,7783.15,FIX
3530000,951.7,522.2,1.0,1,1,1,1.3507448,0.79,17677.67,0.6753724,0.79,9882.12,1.4523562,1.41,8414.32,3.5991848,1.47,8629.19,3.6255429,2.15,8629.19,FIX
3534000,951.7,522.2,1.0,1,1,1,0.0,0.0,8838.83,1.0676843,1.11,3125.0,0.754828,0.32,8414.32,1.3347008,1.39,14864.29,3.1415513,1.82,7812.5,FIX
3538000,951.8,522.4,1.0,1,1,1,2.1353686,1.11,13975.42,0.9549949,0.0,6987.71,0.5340331,-0.46,3493.86,0.377414,0.32,7851.47,2.636932,1.48,7181.55,FIX
3542000,951.9,522.2,1.0,1,1,1,2.1353686,-1.11,25000.0,1.5100379,-1.25,9882.12,0.7162462,0.0,2209.71,0.8606414,-0.98,5524.27,2.3492875,1.1,6501.3,FIX
3546000,951.9,522.1,1.0,1,1,1,0.9549949,-1.57,8838.83,0.47749746,0.0,9375.0,1.2858051,-1.19,7967.22,1.1819017,-0.79,2470.53,1.9550656,1.03,2762.14,FIX
3550000,952.0,522.2,1.0,1,1,1,1.3507448,0.79,13975.42,1.0676843,-1.11,6250.0,1.688049,-1.43,3493.86,1.1937436,-0.64,1104.85,1.12613,0.56,7042.09,FIX
3554000,952.0,521.9,1.0,1,1,1,2.8649848,-1.57,25769.41,3.342482,-1.57,15934.44,1.8645321,-0.88,6442.35,1.2689973,-0.72,781.25,1.9432236,0.19,6442.35,FIX
3558000,952.0,521.5,1.0,1,1,1,3.8199797,-1.57,6250.0,2.7011075,-0.79,15625.0,1.8645321,-0.88,0.0,1.8183103,-0.4,4752.16,2.1621084,0.11,1746.93,FIX
3562000,952.4,521.5,1.0,1,1,1,3.8199797,0.0,35355.34,2.434855,0.2,15934.44,1.5100379,-0.32,6442.35,1.688049,-0.14,3125.0,2.1559963,0.08,390.63,FIX
3566000,952.5,521.6,1.0,1,1,1,1.3507448,0.79,19764.24,1.3507448,0.79,9882.12,3.1129012,0.08,11899.65,1.675443,-0.07,781.25,2.102517,-0.11,2762.14,FIX
3570000,952.6,521.7,1.0,1,1,1,1.3507448,0.79,0.0,3.8199797,0.0,19764.24,2.3515794,0.42,7812.5,3.5128531,0.17,12621.48,2.4142272,-0.15,2103.58,FIX
3574000,953.3,521.6,1.0,1,1,1,6.7529597,-0.14,39528.47,3.4761815,0.28,6987.71,2.4581568,0.51,1562.5,4.0021925,0.3,4555.43,2.5727563,-0.07,1657.28,FIX
3578000,953.3,521.9,1.0,1,1,1,2.8649848,1.57,50389.11,2.434855,1.37,20963.14,5.739901,0.3,22097.09,3.6618326,0.33,2343.75,2.5727563,-0.07,0.0,FIX
3582000,953.4,522.1,1.0,1,1,1,2.1353686,1.11,8838.83,8.004385,0.3,46875.0,5.019453,0.44,6987.71,3.2320848,0.07,6442.35,2.453573,-0.07,781.25,FIX
3586000,954.9,522.4,1.0,1,1,1,14.6087475,0.2,87722.93,8.804671,0.22,6987.71,4.9850736,0.29,4941.06,3.8218896,0.03,3983.61,2.6885016,-0.04,1610.59,FIX
3590000,955.2,522.5,1.0,1,1,1,3.0200758,0.32,76034.53,1.9688175,0.24,44743.19,4.356687,-0.17,14405.54,3.4803834,0.1,2816.84,2.626236,0.0,873.46,FIX
3594000,955.3,522.5,1.0,1,1,1,0.9549949,0.0,13975.42,3.342482,-1.57,27950.85,2.5823061,-0.59,14823.18,3.4639575,-0.03,3125.0,2.3882513,-0.02,1610.59,FIX
3598000,955.2,521.8,1.0,1,1,1,6.7529597,-1.71,45500.69,4.107624,-0.95,15625.0,2.784383,-0.54,1562.5,3.2320848,-0.07,1746.93,2.0303192,-0.03,2343.75,FIX
3602000,955.8,521.8,1.0,1,1,1,5.7299695,0.0,61871.84,4.7986584,0.1,29481.19,2.7221177,-0.66,2209.71,2.084945,-0.41,9439.88,1.9734014,-0.06,552.43,FIX
3606000,956.2,521.9,1.0,1,1,1,3.937635,0.24,13975.42,1.9099898,0.0,19008.63,2.1621084,0.11,12500.0,1.8645321,-0.69,3906.25,1.6372433,0.0,2312.32,FIX
3610000,956.2,521.8,1.0,1,1,1,0.9549949,-1.57,27950.85,0.47749746,3.14,15625.0,1.688049,-0.14,4419.42,1.8568921,-0.79,1104.85,1.6975989,0.0,396.83,FIX
3614000,956.1,521.9,1.0,1,1,1,1.3507448,2.36,13975.42,1.5100379,-0.32,12884.71,1.0676843,-1.11,9110.86,0.90915513,-0.4,6987.71,1.7831665,0.31,3571.43,FIX
3618000,956.5,521.7,1.0,1,1,1,4.270737,-0.46,36443.45,2.3874872,-0.93,9375.0,1.0676843,-1.11,0.0,0.377414,-1.25,4687.5,1.2006196,0.79,5899.23,FIX
3622000,956.4,521.5,1.0,1,1,1,2.1353686,-2.03,31250.0,1.5100379,-1.89,12884.71,1.0676843,-2.03,6250.0,0.44426364,-2.16,2395.35,1.4664901,1.05,2888.93,FIX
3626000,956.4,521.4,1.0,1,1,1,0.9549949,-1.57,8838.83,2.3874872,3.14,15625.0,1.5100379,-2.82,6987.71,0.17419107,2.36,3325.09,1.4103364,1.13,793.65,FIX
3630000,955.9,521.5,1.0,1,1,1,4.86971,2.94,33657.28,2.434855,2.94,3125.0,1.0501124,2.9,5504.1,1.3610588,1.48,8224.23,1.7678865,1.18,2413.79,FIX
3634000,955.9,521.5,1.0,1,1,1,0.0,0.0,31868.87,0.7716359,0.79,19201.62,1.4848261,2.11,6871.84,2.5994961,1.67,8419.6,1.7361808,1.36,2023.42,FIX
3637000,956.0,521.6,1.0,1,1,1,1.8007383,0.79,15713.48,2.440585,1.11,15058.47,3.8956153,1.37,25915.34,3.8199797,1.57,10965.63,1.680791,1.46,1628.64,FIX
3641000,956.1,521.9,1.0,1,1,1,3.0200758,1.25,10622.96,6.7529597,1.43,29477.81,5.9450345,1.4,13437.1,3.9452748,1.6,1140.49,2.041779,1.3,3050.88,FIX
3645000,956.2,523.0,1.0,1,1,1,10.54811,1.48,50000.0,9.122493,1.47,15625.0,7.2258735,1.44,8551.82,3.729446,1.44,4342.87,2.9490242,0.94,8277.2,FIX
3649000,956.3,523.8,1.0,1,1,1,7.6995506,1.45,18750.0,7.6995506,1.45,9375.0,6.4637876,1.5,5633.67,3.8692575,1.41,1140.49,5.0989084,0.45,18786.59,FIX
3653000,956.4,524.6,1.0,1,1,1,7.6995506,1.45,0.0,3.8199797,1.57,25769.41,3.5892527,1.5,18814.99,3.6347106,1.41,1534.73,7.175068,0.3,14864.29,FIX
3657000,956.3,524.6,1.0,1,1,1,0.9549949,3.14,51538.82,0.6753724,-2.36,28298.08,1.9248877,1.45,10937.5,3.880717,1.27,3862.89,6.8721433,0.3,1991.8,FIX
3661000,956.3,524.5,1.0,1,1,1,0.9549949,-1.57,8838.83,0.47749746,0.0,6987.71,0.31782228,0.79,11029.79,4.666487,0.8,13824.46,6.8950634,0.28,873.46,FIX
3665000,956.4,524.6,1.0,1,1,1,1.3507448,0.79,13975.42,1.2006196,0.79,6063.98,2.1197069,0.56,11856.26,9.3303,0.2,39871.81,6.8950634,0.28,0.0,FIX
3670000,956.5,524.7,1.0,1,1,1,1.0802903,0.79,1414.21,3.6511366,0.62,12957.67,6.8339434,0.48,24733.88,13.32027,0.03,22998.38,6.772824,0.27,705.55,FIX
