@RELATION gaze_labels

%@METADATA width_px 1280
%@METADATA height_px 720
%@METADATA width_mm 400.00
%@METADATA height_mm 225.00
%@METADATA distance_mm 450.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC

% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%The number after speed, direction denotes the step size that was used for the calculation.
%Acceleration was calculated between two adjacent samples of the already low pass filtered velocity

@DATA
2254000,650.60,418.60,1.00,1,1,1,79.06,0.32,19764.24,79.06,0.32,9882.12,50.39,0.52,1562.50,46.46,0.83,1104.85,49.06,0.92,873.46
2258000,650.90,418.70,1.00,1,1,1,79.06,0.32,0.00,51.54,0.24,6987.71,66.44,0.72,4941.06,44.19,0.79,781.25,42.50,0.94,1657.28
2262000,651.00,418.70,1.00,1,1,1,25.00,0.00,13975.42,67.31,1.19,13975.42,58.96,1.01,4941.06,38.15,0.96,2343.75,45.95,0.95,873.46
2266000,651.10,419.20,1.00,1,1,1,127.48,1.37,31250.00,88.39,1.43,6987.71,39.53,1.25,5633.67,46.46,0.83,2470.53,34.27,0.75,3537.26
2270000,651.10,419.40,1.00,1,1,1,50.00,1.57,19764.24,12.50,1.57,19008.63,37.50,1.57,3125.00,43.41,1.04,2470.53,32.06,0.82,781.25
2274000,651.10,419.30,1.00,1,1,1,25.00,-1.57,18750.00,17.68,-2.36,6987.71,27.95,1.11,4419.42,39.53,1.25,2343.75,35.36,0.79,873.46
2278000,651.00,419.30,1.00,1,1,1,25.00,3.14,8838.83,45.07,0.98,15625.00,27.95,1.11,0.00,43.53,1.20,1104.85,32.21,0.89,1171.87
2282000,651.30,419.60,1.00,1,1,1,106.07,0.79,31250.00,72.89,1.03,6987.71,39.53,1.25,3125.00,22.10,0.79,6250.00,31.01,0.71,1408.42
2286000,651.30,419.80,1.00,1,1,1,50.00,1.57,19764.24,37.50,1.57,11267.35,53.76,0.95,4941.06,17.68,0.79,1104.85,29.85,0.82,873.46
2290000,651.30,419.90,1.00,1,1,1,25.00,1.57,6250.00,35.36,0.79,6987.71,19.76,0.32,9882.12,26.52,0.79,2209.71,27.82,0.90,781.25
2294000,651.50,420.00,1.00,1,1,1,55.90,0.46,12500.00,45.07,-0.59,12884.71,12.50,0.00,2209.71,26.52,0.79,0.00,26.88,0.95,390.63
2298000,651.60,419.70,1.00,1,1,1,79.06,-1.25,25769.41,25.00,-1.57,9375.00,25.00,0.00,3125.00,16.83,0.38,3221.18,17.68,0.79,2470.53
2302000,651.50,419.80,1.00,1,1,1,35.36,2.36,27950.85,27.95,1.11,12884.71,8.84,-0.79,4941.06,19.76,0.32,781.25,15.62,0.64,781.25
2306000,651.70,419.90,1.00,1,1,1,55.90,0.46,18750.00,17.68,0.79,3125.00,13.98,0.46,3493.86,22.75,0.28,781.25,16.61,0.72,390.62
2310000,651.60,419.90,1.00,1,1,1,25.00,3.14,19764.24,17.68,-0.79,6250.00,27.95,0.46,3493.86,15.93,0.20,1746.93,20.01,0.67,873.46
2314000,651.80,419.80,1.00,1,1,1,55.90,-0.46,19764.24,39.53,0.32,8838.83,22.53,0.59,1562.50,13.26,0.79,2209.71,118.10,0.31,24917.47
2318000,651.90,420.00,1.00,1,1,1,55.90,1.11,19764.24,45.07,0.98,6987.71,27.95,0.46,1562.50,13.98,0.46,1104.85,363.84,0.09,62510.99
2322000,652.00,420.10,1.00,1,1,1,35.36,0.79,6250.00,17.68,0.79,6987.71,13.98,1.11,4687.50,6.99,0.46,1746.93,795.87,0.04,108203.83
2326000,652.00,420.10,1.00,1,1,1,0.00,0.00,8838.83,17.68,-2.36,8838.83,0.00,0.00,3493.86,13.98,0.46,1746.93,1320.39,0.01,131308.12
2330000,651.90,420.00,1.00,1,1,1,35.36,-2.36,8838.83,17.68,-2.36,0.00,8.84,-2.36,2209.71,219.42,0.30,51408.39,1756.26,-0.00,109102.62
2334000,651.90,420.00,1.00,1,1,1,0.00,0.00,8838.83,0.00,0.00,4419.42,0.00,0.00,2209.71,708.49,0.08,124240.86,2081.46,-0.01,81461.00
2338000,651.90,420.00,1.00,1,1,1,0.00,0.00,0.00,17.68,0.79,4419.42,429.25,0.28,107313.16,1569.65,0.03,215626.42,2447.76,-0.04,92519.08
2342000,652.00,420.10,1.00,1,1,1,35.36,0.79,8838.83,858.51,0.28,210769.61,1416.97,0.08,250004.88,2625.12,0.01,264156.09,2720.32,-0.06,69302.58
2346000,658.50,421.90,1.00,2,2,2,1686.16,0.27,413870.83,2820.52,0.08,496914.31,3145.76,0.04,432812.50,3503.19,-0.01,219843.81,2964.74,-0.05,61131.72
2350000,674.50,421.80,1.00,2,2,2,4000.08,-0.01,605508.57,5462.51,-0.00,664883.68,5250.24,0.01,526794.27,4150.52,-0.02,162088.20,2972.41,-0.05,2313.87
2354000,702.20,421.80,1.00,2,2,2,6925.00,0.00,731276.71,7688.32,-0.01,556811.51,6595.75,-0.02,340112.14,4968.16,-0.04,206001.52,2973.28,-0.05,3593.41
2358000,736.00,420.90,1.00,2,2,2,8453.00,-0.03,385377.25,7731.32,-0.04,50871.31,6891.81,-0.04,76194.91,5515.89,-0.06,139460.18,2976.15,-0.05,1774.66
2362000,764.00,419.30,1.00,2,2,2,7011.42,-0.06,365130.54,6099.04,-0.06,409673.08,6925.72,-0.07,67565.96,5813.56,-0.07,75694.84,2987.54,-0.05,3199.31
2366000,784.70,417.90,1.00,2,2,2,5186.82,-0.07,456421.20,6017.46,-0.12,96433.74,5824.67,-0.12,286366.12,5316.64,-0.07,124287.77,2998.64,-0.05,2777.78
2369000,805.80,414.10,1.00,2,2,2,7146.48,-0.18,690706.61,5541.75,-0.20,219254.56,4995.37,-0.13,276637.66,4429.60,-0.08,295894.36,3000.15,-0.05,748.26
2373000,822.70,410.10,1.00,2,2,2,4341.73,-0.23,705241.41,4101.26,-0.14,368325.49,3650.56,-0.14,336493.35,3346.03,-0.09,271170.48,2954.84,-0.05,11329.17
2377000,838.30,409.60,1.00,2,2,2,3902.00,-0.03,233351.93,2025.00,0.00,528430.02,2089.68,-0.09,391937.14,2462.98,-0.11,221145.74,2856.46,-0.06,25969.95
2381000,838.90,410.10,1.00,2,2,2,195.26,0.69,939581.02,212.50,1.08,483527.48,1041.18,0.08,269842.44,1816.91,-0.12,161685.00,2606.83,-0.06,62501.22
2385000,839.10,411.10,1.00,1,1,1,254.95,1.37,40019.53,182.00,1.29,12884.71,132.88,0.72,234375.00,1094.65,-0.09,181038.19,2175.28,-0.07,107914.35
2389000,839.30,411.50,1.00,1,1,1,111.80,1.11,37500.00,100.78,-0.12,48513.05,120.22,0.49,7967.22,552.52,0.06,138471.48,1647.42,-0.08,132089.02
2393000,839.90,411.00,1.00,1,1,1,195.26,-0.69,61555.36,174.10,-0.37,20009.76,100.00,0.00,14149.04,95.11,0.53,117485.32,1210.92,-0.09,109163.44
2397000,840.60,411.00,1.00,1,1,1,175.00,0.00,31868.87,100.78,0.12,24407.03,95.76,-0.19,4650.41,71.84,0.48,5916.86,887.17,-0.08,80968.75
2401000,840.70,411.10,1.00,1,1,1,35.36,0.79,38017.27,40.06,0.59,16842.96,65.77,0.18,10398.63,72.28,0.58,1693.99,547.75,-0.01,85614.15
2406000,840.90,411.20,1.00,1,1,1,44.72,0.46,3162.28,35.14,0.32,2222.22,26.31,0.46,8235.29,62.40,0.51,2185.18,291.46,0.19,53807.46
2410000,841.00,411.20,1.00,1,1,1,25.00,0.00,6250.00,12.50,0.00,5902.78,80.01,1.27,16176.47,60.15,0.86,5356.87,78.16,0.94,60030.81
2414000,841.00,411.20,1.00,1,1,1,0.00,0.00,6250.00,150.52,1.49,37500.00,82.21,1.42,3005.11,75.76,1.29,8194.43,74.31,1.10,3171.62
2418000,841.10,412.40,1.00,1,1,1,301.04,1.49,75259.97,162.98,1.49,3125.00,82.21,1.42,0.00,78.67,1.30,757.58,61.92,1.11,3100.87
2422000,841.10,412.50,1.00,1,1,1,25.00,1.57,69033.51,17.68,0.79,37500.00,138.77,1.44,14149.04,79.12,1.41,2257.01,57.99,1.19,1585.81
2426000,841.20,412.50,1.00,1,1,1,25.00,0.00,8838.83,115.24,1.35,25194.56,77.31,1.33,15625.00,78.69,1.45,781.25,186.27,1.96,37544.84
2430000,841.30,413.40,1.00,1,1,1,226.38,1.46,56250.00,139.75,1.39,6250.00,76.03,1.41,1562.50,100.05,1.54,5687.59,387.85,2.26,54323.43
2434000,841.40,413.60,1.00,1,1,1,55.90,1.11,43750.00,37.50,1.57,25769.41,75.26,1.49,1562.50,72.15,1.66,7411.59,884.91,2.43,126734.13
2438000,841.30,413.70,1.00,1,1,1,35.36,2.36,13975.42,17.68,2.36,6987.71,63.74,1.77,5633.67,79.12,1.73,2209.71,1425.49,2.52,137521.89
2442000,841.30,413.70,1.00,1,1,1,0.00,0.00,8838.83,91.00,1.85,19008.63,75.52,2.00,4941.06,354.79,2.12,70784.01,1962.41,2.54,134404.52
2446000,841.10,414.40,1.00,1,1,1,182.00,1.85,45500.69,134.63,1.95,11267.35,89.49,2.00,3493.86,746.89,2.35,102489.76,2271.86,2.61,84852.89
2450000,840.90,414.70,1.00,1,1,1,90.14,2.16,25000.00,90.14,2.16,12500.00,650.27,2.19,140625.00,1764.83,2.48,257002.75,2348.76,2.60,20210.83
2454000,840.70,415.00,1.00,1,1,1,90.14,2.16,0.00,1170.00,2.21,270000.72,1440.97,2.37,202890.49,2816.86,2.55,266235.51,2605.86,2.55,71219.20
2458000,835.30,422.20,1.00,2,2,2,2250.00,2.21,540001.45,2793.97,2.38,413126.89,3462.78,2.49,509224.00,3889.02,2.56,268146.35,2726.75,2.55,30229.93
2462000,824.50,430.40,1.00,2,2,2,3390.06,2.49,343238.26,5807.57,2.54,770057.32,5557.46,2.56,529669.06,4496.29,2.63,167459.26,2847.52,2.57,33820.10
2466000,797.00,448.50,1.00,2,2,2,8230.51,2.56,1213369.53,8378.69,2.62,656532.68,7176.46,2.59,408255.27,4655.24,2.61,44640.76,2848.09,2.57,1953.13
2470000,766.50,464.00,1.00,2,2,2,8553.14,2.67,248117.92,8558.48,2.63,50097.56,7605.50,2.67,185207.34,5157.89,2.56,140288.23,2846.04,2.57,1610.59
2474000,737.40,482.20,1.00,2,2,2,8580.68,2.58,190086.33,6862.55,2.74,478808.74,5889.27,2.68,429229.87,5133.16,2.58,24705.29,2847.48,2.58,1657.28
2478000,715.90,485.30,1.00,2,2,2,5430.58,3.00,1056545.82,3265.06,2.82,904227.27,4758.32,2.56,326566.24,4968.64,2.60,52396.20,2844.63,2.58,1991.80
2482000,712.60,490.40,1.00,2,2,2,1518.63,2.15,1144347.52,3048.82,2.13,539331.91,3092.73,2.54,416719.07,3943.25,2.62,256766.34,2847.27,2.58,781.25
2486000,703.00,506.00,1.00,2,2,2,4579.30,2.12,765312.44,3182.08,2.25,100875.08,2413.41,2.37,203988.55,2876.90,2.60,266969.25,2842.69,2.58,2816.84
2490000,696.60,510.20,1.00,2,2,2,1913.77,2.56,740038.01,2012.54,2.75,429502.80,2046.66,2.43,95938.01,1807.86,2.61,267421.54,2713.64,2.59,33450.37
2494000,688.10,512.10,1.00,2,2,2,2177.44,2.92,194655.14,1108.07,2.95,237582.22,1018.29,2.79,288606.06,1216.70,2.40,167167.42,2493.35,2.59,55071.20
2498000,687.90,511.90,1.00,2,2,2,70.71,-2.36,535096.37,80.04,-2.25,268331.80,579.10,3.02,118441.21,1049.91,2.45,43812.73,1977.89,2.60,128928.15
2502000,687.70,511.60,1.00,1,1,1,90.14,-2.16,6250.00,97.63,-2.27,4419.42,72.89,-2.60,130849.46,536.79,2.75,140192.48,1451.82,2.56,132246.61
2506000,687.40,511.30,1.00,1,1,1,106.07,-2.36,6250.00,76.03,-2.98,15934.44,75.26,-3.06,8414.32,301.45,2.80,59050.30,914.39,2.55,134404.52
2510000,687.10,511.50,1.00,1,1,1,90.14,2.55,31250.00,107.53,2.52,19008.63,67.60,2.16,18221.72,68.25,1.29,76266.97,626.97,2.32,84466.28
2514000,686.70,511.80,1.00,1,1,1,125.00,2.50,8838.83,125.00,1.57,26882.27,131.40,1.52,21706.94,77.18,1.20,2816.84,534.79,2.34,23401.67
2518000,687.10,512.50,1.00,1,1,1,201.56,1.05,55901.70,223.61,1.11,31250.00,196.15,1.04,25242.96,104.77,1.27,7074.52,263.18,2.58,71551.58
2522000,687.50,513.40,1.00,1,1,1,246.22,1.15,12500.00,291.82,0.82,25194.56,199.32,0.85,9110.86,117.80,1.19,3906.25,146.33,2.62,29252.57
2526000,688.70,514.20,1.00,1,1,1,360.56,0.59,50389.11,190.80,0.55,29646.35,175.11,0.96,7967.22,114.61,1.12,2209.71,45.34,1.54,32793.89
2530000,688.80,514.20,1.00,1,1,1,25.00,0.00,85009.19,75.00,1.57,41102.96,119.41,0.82,14823.18,115.29,1.00,3493.86,53.49,1.45,2277.72
2534000,688.70,514.80,1.00,1,1,1,152.07,1.74,39528.47,75.00,1.57,0.00,37.50,1.57,23850.53,90.14,0.98,6298.64,63.20,1.42,2470.53
2538000,688.80,514.80,1.00,1,1,1,25.00,0.00,39528.47,0.00,0.00,18750.00,44.19,1.71,2209.71,56.34,0.98,8450.51,70.50,1.35,2209.71
2542000,688.70,514.80,1.00,1,1,1,25.00,3.14,12500.00,17.68,2.36,4419.42,6.25,1.57,9504.32,29.48,2.13,12931.99,71.16,1.24,1991.80
2546000,688.70,514.90,1.00,1,1,1,25.00,1.57,8838.83,12.50,1.57,3125.00,19.76,2.82,4687.50,37.76,2.00,2343.75,67.11,1.14,1953.12
2550000,688.70,514.90,1.00,1,1,1,0.00,0.00,6250.00,25.00,3.14,6987.71,33.66,2.76,3493.86,27.95,2.03,2470.53,56.64,1.14,2620.39
2554000,688.50,514.90,1.00,1,1,1,50.00,3.14,12500.00,63.74,2.94,9882.12,35.36,2.36,3493.86,30.78,1.99,781.25,44.11,1.17,3149.32
2558000,688.20,515.00,1.00,1,1,1,79.06,2.82,8838.83,55.90,2.03,13258.25,50.39,2.09,4687.50,31.41,1.67,2470.53,29.73,1.62,5426.74
2562000,688.30,515.30,1.00,1,1,1,79.06,1.25,27950.85,76.03,1.41,11267.35,50.39,1.70,4941.06,25.77,1.82,1746.93,32.96,1.67,873.46
2566000,688.30,515.60,1.00,1,1,1,75.00,1.57,6250.00,51.54,1.33,6250.00,55.90,1.11,7812.50,28.30,1.68,1104.85,26.61,1.63,1610.59
2570000,688.40,515.70,1.00,1,1,1,35.36,0.79,13975.42,45.07,0.59,8838.83,27.95,1.11,6987.71,34.52,1.48,2209.71,32.96,1.67,1610.59
2574000,688.60,515.80,1.00,1,1,1,55.90,0.46,6250.00,12.50,0.00,8838.83,22.53,0.59,3493.86,36.58,1.22,2343.75,34.41,1.62,552.43
2578000,688.50,515.70,1.00,1,1,1,35.36,-2.36,22534.70,0.00,0.00,3125.00,22.53,0.98,2209.71,32.63,1.28,1104.85,32.96,1.67,552.43
2582000,688.60,515.80,1.00,1,1,1,35.36,0.79,17677.67,39.53,1.25,9882.12,18.75,1.57,3125.00,29.65,1.25,781.25,31.29,1.62,552.43
2586000,688.60,516.00,1.00,1,1,1,50.00,1.57,8838.83,37.50,1.57,3125.00,38.02,1.41,4941.06,38.02,1.41,2470.53,29.73,1.52,873.46
2590000,688.60,516.10,1.00,1,1,1,25.00,1.57,6250.00,37.50,1.57,0.00,43.75,1.57,2209.71,37.50,1.57,1562.50,27.29,1.34,1408.42
2594000,688.60,516.30,1.00,1,1,1,50.00,1.57,6250.00,50.00,1.57,3125.00,56.25,1.57,3125.00,40.62,1.57,781.25,23.23,1.23,1235.26
2598000,688.60,516.50,1.00,1,1,1,50.00,1.57,0.00,75.00,1.57,6250.00,56.25,1.57,0.00,34.38,1.57,1562.50,18.29,1.22,1235.26
2602000,688.60,516.90,1.00,1,1,1,100.00,1.57,12500.00,62.50,1.57,3125.00,44.19,1.71,3493.86,25.00,1.57,2343.75,12.88,1.33,1408.42
2606000,688.60,517.00,1.00,1,1,1,25.00,1.57,18750.00,17.68,2.36,12884.71,25.00,1.57,4941.06,18.75,1.57,1562.50,9.66,1.41,837.49
2610000,688.50,517.00,1.00,1,1,1,25.00,3.14,8838.83,12.50,-1.57,6987.71,6.25,-1.57,7812.50,13.98,1.11,2209.71,12.80,1.70,1122.39
2614000,688.60,516.90,1.00,1,1,1,35.36,-0.79,13975.42,27.95,-1.11,4419.42,18.75,-1.57,3125.00,6.99,1.11,1746.93,12.09,1.98,887.33
2618000,688.60,516.80,1.00,1,1,1,25.00,-1.57,6250.00,25.00,-1.57,3125.00,26.52,-0.79,4687.50,12.50,-1.57,4752.16,9.26,2.11,793.65
2622000,688.60,516.70,1.00,1,1,1,25.00,-1.57,0.00,27.95,-0.46,6987.71,13.98,-1.11,3493.86,19.62,-1.41,1893.98,8.09,2.94,1774.66
2626000,688.80,516.70,1.00,1,1,1,50.00,0.00,13975.42,12.50,0.00,4419.42,18.75,-1.57,2209.71,16.45,-1.77,1803.28,14.20,-2.68,2313.87
2630000,688.70,516.70,1.00,1,1,1,25.00,3.14,18750.00,35.36,-2.36,11267.35,21.08,-1.25,1695.71,16.13,-2.21,1803.28,14.63,-2.28,1430.77
2634000,688.60,516.50,1.00,1,1,1,55.90,-2.03,12500.00,42.86,-1.57,7680.65,29.81,-2.68,8498.37,13.69,-2.36,806.45,22.89,-2.16,2136.97
2637000,688.70,516.40,1.00,1,1,1,47.14,-0.79,20222.53,28.57,3.14,17169.29,29.81,-2.68,0.00,22.81,-2.36,3041.32,21.02,-2.30,1228.14
2641000,688.40,516.50,1.00,1,1,1,79.06,2.82,30760.05,51.54,2.90,6201.98,20.00,3.14,3726.78,41.31,-2.47,4702.38,17.68,-2.36,873.46
2645000,688.30,516.50,1.00,1,1,1,25.00,3.14,13975.42,12.50,3.14,9882.12,39.53,-2.82,5376.45,36.78,-2.23,2550.22,14.15,-3.03,2762.14
2649000,688.30,516.50,1.00,1,1,1,0.00,0.00,6250.00,45.07,-2.16,9882.12,53.03,-2.36,6250.00,36.50,-2.36,1140.49,16.31,2.85,1610.59
2653000,688.10,516.20,1.00,1,1,1,90.14,-2.16,22534.70,97.63,-2.27,13258.25,47.60,-1.98,4941.06,32.64,-2.76,3601.26,10.00,2.47,1991.80
2657000,687.80,515.90,1.00,1,1,1,106.07,-2.36,6250.00,51.54,-1.82,13975.42,58.96,-2.13,3493.86,23.08,-2.74,2395.66,12.20,2.27,781.25
2661000,688.00,515.80,1.00,1,1,1,55.90,-0.46,33657.28,25.00,-1.57,6987.71,26.31,-2.68,9751.75,20.33,2.68,4608.15,11.90,1.98,873.46
2665000,687.80,515.70,1.00,1,1,1,55.90,-2.68,25000.00,40.06,2.55,14450.45,18.60,1.89,8574.93,27.94,2.43,2395.66,15.93,1.37,2277.72
2670000,687.70,516.00,1.00,1,1,1,63.25,1.89,18027.76,56.66,1.77,8012.34,61.41,1.86,8564.84,27.27,1.57,4615.62,18.01,1.22,659.06
2674000,687.70,516.20,1.00,1,1,1,50.00,1.57,5590.17,100.00,1.57,11453.07,83.19,1.71,6063.39,45.05,1.23,5356.87,18.53,0.84,1720.05
2678000,687.70,516.80,1.00,1,1,1,150.00,1.57,25000.00,113.19,1.68,4419.42,73.15,1.22,9800.14,49.98,1.33,1693.99,20.70,0.73,769.23
2682000,687.60,517.10,1.00,1,1,1,79.06,1.89,19764.24,62.50,0.64,24407.03,78.31,1.07,3125.00,62.40,1.06,4791.33,24.08,0.46,1720.05
2686000,688.10,517.10,1.00,1,1,1,125.00,0.00,41926.27,91.00,0.28,9882.12,57.62,0.71,7967.22,64.12,0.82,3870.21,33.74,0.42,2432.52
2690000,688.30,517.30,1.00,1,1,1,70.71,0.79,22534.70,53.03,0.79,12884.71,79.06,0.32,8414.32,60.03,0.67,2470.53,182.33,0.09,37700.16
2694000,688.40,517.40,1.00,1,1,1,35.36,0.79,8838.83,67.31,0.38,6987.71,67.31,0.38,3125.00,53.40,0.36,4752.16,576.96,-0.01,99014.37
2698000,688.80,517.50,1.00,1,1,1,103.08,0.24,18750.00,88.39,0.14,6987.71,56.60,0.11,4941.06,65.70,0.05,5524.27,1117.48,-0.03,135197.64
2702000,689.10,517.50,1.00,1,1,1,75.00,0.00,8838.83,51.54,-0.24,11267.35,56.25,0.00,1562.50,62.50,0.00,1104.85,1825.32,-0.05,177026.13
2706000,689.20,517.40,1.00,1,1,1,35.36,-0.79,13975.42,27.95,-0.46,6250.00,59.29,-0.32,4687.50,353.25,-0.03,72694.04,2462.84,-0.04,159413.77
2710000,689.30,517.40,1.00,1,1,1,25.00,0.00,6250.00,67.31,-0.38,9882.12,67.31,-0.38,2209.71,1161.06,-0.05,201999.59,3091.59,-0.04,157188.59
2714000,689.70,517.20,1.00,1,1,1,111.80,-0.46,22534.70,106.80,-0.36,9882.12,650.48,-0.04,146875.00,2241.17,-0.06,270030.11,3680.14,-0.03,147267.70
2718000,690.10,517.10,1.00,1,1,1,103.08,-0.24,6250.00,1237.75,-0.02,284392.17,2265.95,-0.06,403899.45,3609.39,-0.06,342057.27,4164.15,-0.03,121099.42
2722000,699.60,517.00,1.00,2,2,2,2375.13,-0.01,568750.00,4430.10,-0.05,798252.49,4425.13,-0.05,539795.70,4880.48,-0.05,318003.30,4510.22,-0.02,87035.77
2726000,725.50,515.40,1.00,2,2,2,6487.34,-0.06,1029278.42,7613.31,-0.06,795967.62,7154.94,-0.06,682460.22,6134.02,-0.04,313421.49,4499.12,-0.02,3601.38
2730000,760.40,513.40,1.00,2,2,2,8739.31,-0.06,563055.28,9879.98,-0.06,566668.58,9110.51,-0.05,489152.35,7294.80,-0.03,290676.45,4483.36,-0.02,4367.32
2734000,804.40,510.70,1.00,2,2,2,11020.69,-0.06,570430.21,10608.52,-0.04,188797.59,10002.26,-0.04,223524.90,8265.82,-0.03,242988.85,4478.63,-0.02,1408.42
2738000,845.20,510.00,1.00,2,2,2,10201.50,-0.02,235849.53,10127.79,-0.02,127666.86,10165.73,-0.03,57494.90,8667.21,-0.02,102236.35,4484.83,-0.01,1746.93
2742000,885.40,508.80,1.00,2,2,2,10054.48,-0.03,48814.06,9725.39,-0.01,106800.05,9381.50,-0.01,200858.75,7838.06,-0.01,207809.56,4491.08,-0.01,1562.50
2746000,923.00,509.30,1.00,2,2,2,9400.83,0.01,194152.81,8638.08,0.01,275886.36,8231.94,0.01,290809.75,6728.14,-0.00,278086.59,4511.25,-0.01,5767.51
2750000,954.50,509.60,1.00,2,2,2,7875.36,0.01,381454.86,6744.18,0.04,477624.33,5685.70,0.04,638190.88,5353.70,0.01,344495.82,4533.04,-0.01,5807.06
2754000,976.90,511.70,1.00,2,2,2,5624.56,0.09,579769.62,2747.39,0.13,1003202.88,3301.86,0.07,596877.05,4095.05,0.03,314905.78,4384.48,-0.01,37314.40
2758000,976.30,512.40,1.00,2,2,2,230.49,2.28,1440160.58,221.15,2.32,720276.91,1343.97,0.17,492189.98,2856.59,0.05,310297.91,3979.70,0.00,101605.31
2762000,975.70,513.00,1.00,1,1,1,212.13,2.36,6250.00,125.00,2.21,24407.03,109.15,1.98,343611.48,1736.95,0.08,280468.75,3436.28,0.01,136316.37
2766000,975.70,513.20,1.00,1,1,1,50.00,1.57,45069.39,72.89,0.54,37759.52,61.56,1.15,20372.51,815.89,0.18,232032.57,2753.11,0.03,171442.99
2770000,976.20,513.30,1.00,1,1,1,127.48,0.20,31868.87,125.62,0.10,16828.64,176.00,0.29,35971.45,148.07,0.80,175250.94,2119.77,0.05,158624.54
2774000,976.70,513.30,1.00,1,1,1,125.00,0.00,6250.00,282.01,0.22,39528.47,288.11,0.22,28298.08,163.76,0.73,4752.16,1495.25,0.09,157225.47
2778000,978.40,513.80,1.00,1,1,1,443.00,0.29,81250.00,451.73,0.25,42504.60,274.15,0.42,14740.60,180.63,0.65,5468.75,912.71,0.16,146883.31
2782000,980.20,514.20,1.00,1,1,1,460.98,0.22,8838.83,277.55,0.63,54575.78,272.50,0.64,14740.60,183.82,0.62,1746.93,431.89,0.34,123437.50
2786000,980.20,515.10,1.00,1,1,1,225.00,1.57,116759.64,212.50,1.57,57622.15,206.34,0.96,25048.78,176.25,0.65,2343.75,122.99,1.10,88272.61
2790000,980.20,515.90,1.00,1,1,1,200.00,1.57,6250.00,175.45,1.50,9882.12,151.17,1.45,25435.66,181.25,0.81,7370.30,120.47,0.98,3601.38
2794000,980.30,516.50,1.00,1,1,1,152.07,1.41,13975.42,95.20,1.17,22750.34,104.77,1.27,12884.71,160.72,1.11,13643.94,117.45,0.86,3601.38
2798000,980.50,516.60,1.00,1,1,1,55.90,0.46,31868.87,55.90,0.46,15934.44,104.77,1.27,0.00,141.18,1.48,14864.29,118.35,0.83,873.46
2802000,980.70,516.70,1.00,1,1,1,55.90,0.46,0.00,115.24,1.35,22750.34,121.35,1.36,4941.06,112.89,1.49,7074.52,116.27,0.85,781.25
2806000,980.70,517.50,1.00,1,1,1,200.00,1.57,45500.69,212.50,1.57,25769.41,131.40,1.52,5633.67,91.48,1.43,5524.27,115.43,0.88,873.46
2810000,980.70,518.40,1.00,1,1,1,225.00,1.57,6250.00,150.52,1.65,15934.44,125.62,1.67,4941.06,69.39,1.44,5524.27,97.55,1.01,5687.59
2814000,980.60,518.70,1.00,1,1,1,79.06,1.89,38017.27,45.07,2.16,28298.08,81.49,1.65,11048.54,69.39,1.44,0.00,85.01,1.27,6652.10
2818000,980.50,518.70,1.00,1,1,1,25.00,3.14,18750.00,12.50,1.57,8838.83,19.76,1.89,15625.00,69.88,1.39,781.25,79.69,1.08,4152.40
2822000,980.60,518.80,1.00,1,1,1,35.36,0.79,13975.42,12.50,0.00,4419.42,13.98,0.46,5633.67,51.73,1.13,5949.82,98.54,1.09,4719.94
2826000,980.60,518.70,1.00,1,1,1,25.00,-1.57,13975.42,25.00,0.00,3125.00,39.53,0.32,6442.35,38.15,0.61,6675.00,97.15,1.09,390.63
2830000,980.80,518.80,1.00,1,1,1,55.90,0.46,17677.67,67.31,0.38,11267.35,51.54,0.24,3125.00,43.41,0.53,1562.50,102.72,1.11,1562.50
2834000,981.10,518.90,1.00,1,1,1,79.06,0.32,6250.00,79.06,0.32,3125.00,73.15,0.35,5633.67,71.40,0.40,7202.77,94.91,1.22,3221.18
2838000,981.40,519.00,1.00,1,1,1,79.06,0.32,0.00,79.06,0.32,0.00,72.89,0.54,3493.86,114.99,0.82,14405.54,84.00,1.25,2816.84
2842000,981.70,519.10,1.00,1,1,1,79.06,0.32,0.00,70.71,0.79,8838.83,103.46,0.44,7967.22,131.29,0.90,4752.16,73.70,1.20,2734.38
